Gene,BC01_normal,BC01_tumor,BC02_normal,BC02_tumor,BC03_normal,BC03_tumor,BC08_normal,BC08_tumor
POLR3E,0.9234642165516002,1.1895833338300388,1.373076918272254,0.8821969748305326,0.9384889015448854,0.8999999990065892,1.0,1.0
POLR3F,0.8716666738813122,1.4991666772713264,1.372222211625841,1.0317460314503737,0.97020202071754,0.9333333339469106,1.0,1.4166666666666663
POLR3G,1.0,0.5500000007450581,2.049999952316284,0.600000012665987,0.8833333379278581,1.0,,
POLR3GL,1.0384472636448738,1.2685775617363295,1.32915441228553,1.1043791820401836,0.9914465613326484,1.0674603181225912,1.0,1.1111111111111112
POLR3H,1.142775118119266,0.9622222263676424,1.1199999994287888,1.1466666744711498,0.8787090213613853,1.120000002533197,1.0,1.0476190476190477
POLR3K,1.2003571429600317,1.1727777831773791,1.4246031562132495,1.0656824285316655,0.9252350457060412,1.3245614023323644,1.6,1.1527777777777777
POLRMT,1.0434722336526543,1.177321427634784,1.1804761993388335,0.9812500068260468,0.8126406946064165,0.9454545455448556,1.25,1.0
POLRMTP1,0.5500000007450581,1.0749999769032,0.6066666689183977,0.616666667577293,0.4328571437961525,1.0,,
POM121,0.94754273759631,0.9208333352580668,1.0422222265766727,0.946244750141573,0.7870907500268366,0.9515151530504228,1.0,1.037037037037037
POM121C,0.8793518523375193,1.202083324144284,1.1403784312460807,0.9149917013149608,0.7817767482368826,0.9843137259869016,1.0,1.0277777777777777
POMC,1.226785715048512,1.8499999821186064,1.062222237057156,0.927083341560016,0.9132034644903816,1.068750001490116,,
POMGNT1,0.962103182005106,1.2650297703664928,1.516666682644023,0.978636367906901,0.8891081882161442,0.9631578969328026,1.0,1.0
POMGNT2,1.2424999730661512,1.6249999925494194,1.9055555529064605,0.9630952416963522,0.9674747516134572,0.9500000001862644,1.3333333333333333,1.25
POMP,1.064509160629657,1.296643468730616,1.3744747924777556,1.1384424590949147,1.040410642835351,1.148263888531882,1.4230769230769231,1.5107497741644085
POMT1,1.123660727470581,1.4208333392937975,1.0805555538584788,0.8666666708886623,0.8618301087337118,0.9333333354443312,1.0,1.0625
POMT2,1.0125000029802322,1.0944444475074608,2.0999999046325684,1.0,0.8588009525874826,0.8500000002483528,1.0,1.0
POMZP3,1.0222222262786491,1.5250000059604645,1.3266666397452356,0.5837499990127981,0.4116402148372597,0.7875000033527613,,
PON1,1.0,1.0,,,,,1.5,1.0
PON2,1.0533333390795936,1.1983333338052031,1.3866666539261738,1.1564390823706798,0.995933643547979,1.0320987670141974,1.4,1.2583333333333333
PON3,1.0166666706403098,2.200000047683716,1.1500000357627869,0.7000000004967054,0.7911725972579088,1.366666667163372,,
POP1,0.9722222263614336,1.5,1.3666666348775227,0.8111111140913434,1.032323233181178,1.0,1.0,1.1666666666666663
POP4,0.979784389016694,1.165833331292702,1.0815295829487397,0.9859681424392644,0.8847996486234906,1.2129629631009369,1.0,1.1137566137566135
POP5,1.1085049330812335,1.1070512872762404,1.212289558273273,0.8732142898697584,0.9384574107181138,1.0861111111525033,1.0,1.013888888888889
POP7,1.1513088347887726,1.4803571406574476,1.3357142675845397,1.120741769258656,0.8877113761271573,0.9955555588006972,1.181818181818182,1.0626780626780628
POPDC2,0.9322222309807936,1.149999976158142,1.050000011920929,0.8500000002483526,0.8000000044703484,0.5500000007450581,,
POR,0.967782411610402,1.176969247068914,1.3735978768064232,0.898526791274725,0.926626404549545,1.017117117170815,1.0,1.092156862745098
PORCN,1.0054166719834836,1.3897222307614154,1.7111111145328592,0.9954166765842172,0.9617129653450792,1.5583333354443312,1.25,1.0
POSTN,1.2000000004967053,8.149999976158142,1.1833333174387612,3.525198480735223,5.392082762152725,2.99242423635089,7.25,1.0
POT1,0.8912500080652535,1.0761904830024356,0.9500000060846407,0.7942841887577541,0.9120987623010152,0.9466666683554648,,
POT1-AS1,,,0.1000000014901161,1.0,,,,
POTEE,,,,,0.1750000013659397,0.5500000007450581,,
POU2AF1,1.0,1.3219780256688567,1.050000011920929,1.4133333294755883,0.5703703739714844,0.9488888901140956,,
POU2F1,1.0158333380240947,1.0874370733232168,1.2074999915332432,0.9849915846567664,0.9235778738474204,1.047076024006159,1.0,1.1190476190476188
POU2F2,1.1305672410565184,1.3308124751143315,1.359570651773321,1.132655894873163,1.1669919337746588,1.346733272768186,,
POU2F3,,,,,0.775000000372529,0.1000000014901161,,
POU3F1,0.1000000014901161,1.5250000059604645,1.349999984105428,0.878333335245649,0.4000000009934107,0.5500000007450581,,
POU4F1,,,,,0.5500000007450581,1.0999999530613422,,
POU5F1B,0.2000000029802322,1.0,1.0166666669150195,1.050000011920929,,,,
POU6F1,1.000982150901109,1.0125000136904418,1.2583333334575098,0.9901515193509332,0.7990523980937715,1.1,,
PP14571,,,,,,,1.0,1.0
PP7080,1.0196918768487369,1.410069450037554,1.7194444397257431,1.1009127025714234,0.901521710417407,1.125,1.2857142857142858,1.0
PPA1,1.031129697764099,1.1877972731457525,1.1508080819882398,0.9730645599788064,1.02630496994723,1.097863248652882,1.6428571428571428,1.354319835064379
PPA2,0.9390005892341292,0.9814986738159752,1.1106060587844115,1.0871851448199346,0.9108317197993818,1.0500000005587935,1.5625,1.0732600732600732
PPAN,0.8690559454533622,1.2964285761561425,1.0924603299252569,0.9925084201311724,0.9325217399562614,1.0055555568801031,1.0,1.0
PPAP2A,,,,,,,1.0,1.0
PPAP2B,,,,,,,1.3333333333333333,1.1666666666666667
PPAP2C,,,,,,,2.2972972972972974,1.5
PPAPDC1B,,,,,,,1.2777777777777777,1.275
PPARA,1.0491666609776162,1.5642261876236825,1.033333344316041,0.9232142901580248,0.8200705275435793,0.911111109993524,2.0,1.0833333333333333
PPARD,0.9758631056026807,1.1598039195626315,1.1374999950122502,0.7946180591049293,0.8985750116514065,0.9000000001655685,1.0,1.125
PPARG,1.050000011920929,1.0250000059604645,1.6066666906078657,0.6250000186264515,0.9721925462448416,1.150191573433264,,
PPARGC1A,,,,,0.9500000060846407,0.1000000014901161,,
PPARGC1B,0.756250009406358,1.3333333333333337,1.0666666825612383,1.1333333452542622,0.7938888913641374,0.9333333389626608,,
PPAT,0.841666676181679,1.179999995417893,1.1321428555640436,0.9847619019803548,0.7884090114687424,0.9611111138429907,1.0,1.0
PPCDC,0.8935606224236615,1.1833333304772775,1.3499999803801377,1.2767360959615972,0.8000000027318795,0.9615384598190968,1.0,1.0
PPCS,0.9402525264506388,1.2858035726761,1.0845344170441669,1.0962397599683562,0.9448239389322648,1.3978494603627472,1.0833333333333333,1.0634920634920637
PPDPF,1.019310424004163,1.292522657716945,1.2878355455225614,1.0560568078624382,1.4138641573007196,1.105163398270611,4.557377049180328,1.361111111111111
PPFIA1,1.0839682581317094,1.0510795511319444,1.1284722281205986,0.9808823573890244,0.9189439118817976,1.22361111216661,1.3333333333333333,1.1555555555555557
PPFIA3,1.0125000029802322,1.100000023841858,1.0,0.8375000062709054,0.9358333360403776,2.0,1.0,1.0
PPFIA4,,,1.100000023841858,1.0,,,,
PPFIBP1,1.3958333352735883,1.437499982304871,1.6972222155718892,0.8638888924486107,0.938062043331919,1.2569444438235626,1.2,1.0
PPFIBP2,0.8837500062771142,1.0166666706403098,1.3666666746139526,1.0062500011796751,0.9056666665400068,0.8200000002980232,1.1428571428571428,1.3333333333333333
PPHLN1,1.0277152287608255,1.0529132365786826,1.2191834257470795,0.8655451068652976,0.8774798831244337,1.0097222229362364,1.1111111111111112,1.1442495126705652
PPIA,0.9684180018999684,1.0451173300648824,1.2211194629422846,0.9468259356414116,0.8125674404558557,1.0814176246409672,2.958333333333333,2.043546903358942
PPIAL4G,0.3250000011175871,0.1000000014901161,0.650000024586916,0.1000000014901161,,,,
PPIAP1,,,,,0.1000000014901161,0.4600000008940696,,
PPIAP10,,,,,0.5500000007450581,0.1000000014901161,,
PPIAP11,,,,,0.1000000014901161,0.2125000013038516,,
PPIAP13,,,,,0.1000000014901161,0.1000000014901161,,
PPIAP14,,,,,0.1000000014901161,0.2800000011920929,,
PPIAP15,,,,,0.2500000012417634,0.6400000005960464,,
PPIAP16,,,0.1000000014901161,0.4000000009934107,0.1000000014901161,0.1000000014901161,,
PPIAP19,,,,,0.1000000014901161,0.3250000011175871,,
PPIAP2,,,0.592857143531243,0.1000000014901161,0.3990476200623171,0.8014705885639962,,
PPIAP20,,,,,0.1000000014901161,0.5583333342025677,,
PPIAP21,,,,,0.1000000014901161,0.2800000011920929,,
PPIAP22,0.7842052712797591,0.8042307697252458,0.4583333335644393,0.6754136059230066,0.5640873023353162,0.709523812291168,1.0,1.0476190476190477
PPIAP23,,,0.1000000014901161,0.1000000014901161,0.1000000014901161,0.2800000011920929,,
PPIAP24,,,,,0.1000000014901161,0.1000000014901161,,
PPIAP25,,,,,0.1000000014901161,0.1000000014901161,,
PPIAP26,,,,,0.160000001390775,0.1000000014901161,,
PPIAP28,,,,,0.1000000014901161,0.1000000014901161,,
PPIAP29,0.3100000011424223,0.5175000019992391,0.6075000039405293,0.3305357171022998,,,,
PPIAP3,,,,,0.100000001490116,0.2285714298486709,,
PPIAP30,,,,,0.5500000007450581,0.4000000009934107,,
PPIAP31,0.2500000012417634,0.1000000014901161,0.1000000014901161,0.5500000007450581,0.1000000014901161,0.4800000056624413,,
PPIAP32,,,,,0.5500000007450581,0.1000000014901161,,
PPIAP33,,,0.2800000011920929,0.1000000014901161,0.100000001490116,0.2500000012417634,,
PPIAP6,,,,,0.1000000014901161,0.1000000014901161,,
PPIAP9,,,,,0.1000000014901161,0.1000000014901161,,
PPIB,0.9298940102385338,1.077107847394312,1.1623790475925506,0.8642045511115415,0.7191783190861054,0.8838095244907197,1.0,1.1923202614379085
PPIC,0.6666666712197992,1.0,1.1000000081128545,1.2000000048428774,1.2764934644678336,1.0070175422649636,1.0909090909090908,1.0
PPID,0.9312628204148118,1.2133928633665916,1.0878787909650365,1.1317927055497234,0.8323731968400466,0.991666667535901,1.0,1.0277777777777777
PPIE,0.9533952572050304,1.2705429280402534,1.2868172189935585,0.9594124807334592,0.8786024031221986,1.1117647078107389,1.0,1.0476190476190477
PPIF,1.0556250035297126,1.429870136904639,1.2258333327869575,1.1085416637930192,0.9256332300975136,1.2930158719893483,1.1666666666666667,1.550207961972668
PPIG,0.9914434367379922,1.2831389901019223,1.2605253520816675,1.0633579461156508,1.0185711079701647,1.1216596345064844,1.4,1.2364672364672364
PPIH,0.9675793728953788,1.174166664294899,1.1571428691110914,1.0014204531887878,0.9026353302398468,0.9176470603720815,1.0,1.1464646464646464
PPIL1,1.0031818385828626,1.3252976077298324,0.9184848510857784,0.9424786353101716,0.99655659806586,1.0388888909171026,1.0,1.0666666666666669
PPIL2,1.0726190475014068,1.1435606081236267,1.3809920590903078,1.0222374887622994,0.9311446479744306,1.013333332290252,1.0,1.0416666666666667
PPIL3,1.117395836332192,1.0373992703445667,1.2541083848594508,0.9346253569579632,0.8917184865950146,0.9727272753688424,1.0,1.0666666666666669
PPIL4,1.0361800787592683,0.8769230828083192,1.1424019660393732,0.8829185551892106,0.8965067378971746,0.9476190488489848,1.0,1.0
PPIL6,,,1.0,1.0,,,,
PPIP5K1,0.8275000101886689,1.0583333236475785,1.9666666587193808,0.9718749994412064,0.805773426253097,0.9750000021109978,2.0,1.0
PPIP5K2,1.0003859471091958,1.1120833435716728,1.2266666604826846,0.8957852576232443,0.80922933522397,1.277777778916061,1.0,1.138888888888889
PPL,0.9583333395421504,2.0,2.099999944368998,1.033333335071802,0.9952662942373354,0.830000002682209,1.0,1.0
PPM1A,0.9793859715221848,1.9966666746574144,1.203619533560242,0.9510673689844944,0.8782348700433803,1.0228571402884663,1.0,1.1037037037037036
PPM1B,0.8699424251871415,0.946641363824278,1.082669199229791,0.9358511935740814,0.8964771286382452,1.493846156161565,1.0,1.110516934046346
PPM1D,1.0666666706403096,1.3312499978579582,1.0416666648040216,0.9356493546349276,0.9925892064255628,1.0111111118975613,1.0,1.125
PPM1F,0.9990079420958718,1.254065942725392,1.5494444541633128,0.8618269311586538,0.9792769280985976,1.0620155046730078,1.0,1.1625781625781626
PPM1G,1.147096455653246,1.2794817187194902,1.310218796206269,0.9562945785259396,0.9256841504386952,1.0420348071110457,1.25,1.158970658970659
PPM1H,1.1916666670391955,0.1000000014901161,1.0333333412806194,0.9388888946010008,0.9684220294644632,1.0,,
PPM1J,1.0,1.050000011920929,1.0,1.100000023841858,0.8392857154092146,0.5500000007450581,1.0,1.0
PPM1K,0.9732152101469542,1.2685739758403882,1.044563925598374,0.9570975716561456,0.9781628517302376,1.019871795693269,1.0,1.2836863619472316
PPM1L,1.1416666619479656,1.0333333412806192,1.3305555728988514,1.0111111137602065,0.8614087320775502,1.0333333412806194,,
PPM1M,0.9035256471597476,1.219444449089231,1.128989143130574,0.8973214295692742,0.780093778595413,0.9840773815577406,1.0,1.1238717709305943
PPM1N,0.6895833358479043,1.1722222367922466,0.6266666672502955,0.9458333325261872,0.1650046290693491,0.7273809530787051,2.5,1.0
PPME1,0.8125000076368452,1.0043750028746825,1.499047630528609,1.003246754517545,0.8803376315345665,0.9200000025331974,1.1428571428571428,1.0
PPOX,1.1367243871866883,0.9279166724843284,1.5869047570796238,0.975793659731391,0.8527417054015493,1.0,1.0,1.1
PPP1CA,1.1411839514271327,1.2577736639286423,1.5224932308200314,1.0040691561321635,0.9813351654597978,1.011286090932337,1.5384615384615383,1.4429469814241485
PPP1CB,1.0571709613902818,1.163498828671473,1.173256016078545,1.0459253660763834,1.0337096516418194,1.21923632672589,1.3333333333333333,1.4670832573131425
PPP1CC,1.0221667730945967,1.08326330948584,1.217794160468529,1.0901279610439738,1.0790647679771377,1.146853148069568,1.4666666666666666,1.1857069998724976
PPP1R10,0.994436361540998,1.3237600626382664,1.2481481537774757,1.0090497299971577,0.8133846482356065,1.0430555573354163,1.0,1.0476190476190477
PPP1R11,1.045053725727332,1.1106692662206803,1.1349963961911016,0.9904327455289544,0.9236659465280398,0.9444444452032998,1.2692307692307692,1.3393939393939391
PPP1R12A,0.973578753236744,1.1910454100810453,1.177533880303956,1.1280038996739798,1.0578865808064692,1.0551705618991571,1.0,1.108179012345679
PPP1R12B,0.9475000057428602,1.178063726710046,1.7630302929452488,0.7873325405678039,1.2043566135269572,1.1740740749571057,1.0,1.0
PPP1R12C,0.965119048012864,1.2946338294538515,1.299122805377109,0.9386301840196948,0.8690250345346668,0.9279069768828014,1.1666666666666667,1.1666666666666667
PPP1R13B,0.8833333356305957,1.1277777817514207,1.4928571372514678,0.8750000062088171,0.8412545804214074,0.8312500002793968,,
PPP1R13L,0.8000000063329935,1.3458333363135655,0.9966666844983896,0.9629464343722378,0.8846468046306871,0.963636364787817,1.3529411764705883,1.0
PPP1R14A,2.0,1.2333333274970453,0.9700000089903672,1.1888889074325562,0.9689473673280103,1.230555556797319,1.0,1.0
PPP1R14B,0.9066613282692996,1.1101879730125082,1.074278850105997,0.8779028497572963,0.7787376998076337,1.0300653599056544,1.4545454545454546,1.367383512544803
PPP1R14BP2,0.5000000008278422,0.4000000009934107,,,,,,
PPP1R14BP3,0.4395833392627537,0.1000000014901161,0.5500000007450581,0.7500000124176343,0.1000000014901161,0.1000000014901161,,
PPP1R14C,,,,,1.633333343391617,0.1000000014901161,,
PPP1R15A,1.1881341081320351,1.3298536607422269,1.5609195780864908,1.4053373678327925,1.2670355054004083,1.2613696329974762,1.5,1.5479650619085028
PPP1R15B,0.9602699423816304,0.9678846162170744,1.0747581713310643,0.8882500788071437,0.9090414660612004,1.320276497896137,1.3333333333333333,1.164403763030765
PPP1R16A,1.1638888923658264,1.5070832975829642,1.1611111205485132,0.8919444501193033,0.935218990978261,1.0111111137602065,1.3333333333333333,1.0
PPP1R16B,1.0215533116894076,0.9397500101166466,1.2032467301187004,0.941348680552458,0.9500000026739928,1.0427350442251588,,
PPP1R17,,,,,1.0,0.5500000007450581,,
PPP1R18,1.049724993120977,1.231664349262964,1.3346526042781146,1.0640448903745972,0.8931442341382873,1.0600490189559173,1.0,1.4057138428192104
PPP1R1A,0.7958333476757009,1.050000000745058,,,1.259285708658752,1.405555555803908,1.0,1.0
PPP1R1B,0.5750000011175871,1.24166668454806,,,,,1.1666666666666667,3.0
PPP1R2,0.9854329505234306,1.2021663653561403,1.2250753990702208,0.9908243065933532,0.927453126765182,1.0737203986689672,1.1111111111111112,1.1430019493177388
PPP1R21,0.8601720695165156,1.0781746007989914,1.1395833342380468,0.9429273546553958,0.852661937954169,1.0194444490803614,1.0,1.180976430976431
PPP1R26,1.0,1.2750000121692815,1.4749999841054282,0.8500000002483526,0.7839591717604852,0.5500000007450581,1.0,1.0
PPP1R26-AS1,1.550000011920929,2.0,,,,,,
PPP1R27,,,,,0.3250000011175871,0.4000000009934107,,
PPP1R2P3,0.758333331801825,0.775000000372529,,,0.5500000007450581,0.5500000007450581,,
PPP1R2P9,1.2262499997392298,1.2611111044469807,0.1000000014901161,1.0249999923010666,0.5500000007450581,0.5500000007450581,,
PPP1R32,0.962500018067658,1.7249999642372131,1.0,1.0,0.918376071076108,0.5500000007450581,1.0,1.0
PPP1R35,1.040107217510585,1.4060637886423228,1.273611115188234,1.0513609038927934,0.9322347816271194,1.1924242442755988,1.0714285714285714,1.0444444444444445
PPP1R37,1.233749994651104,1.392460310735577,1.0733333393931388,0.9742965452429472,0.949679708978033,1.23518518358469,1.1764705882352942,1.0666666666666669
PPP1R3B,0.9409722224809228,1.3583333554367223,1.361111144638724,1.0692424307774866,0.9643335671995164,1.1777777762876616,2.0,1.1666666666666667
PPP1R3C,,,,,0.9562500016763806,1.0,,
PPP1R3D,0.9025000172667204,0.8374999989755452,0.98333334736526,1.133333338631524,0.914351854438859,1.0166666706403098,1.0,1.0
PPP1R3E,0.9811057723127306,1.1571428653828444,1.1314814879938409,0.8370192343315397,0.8431372588599126,1.0166666706403098,1.0,1.0
PPP1R3F,0.8375000016142925,0.8974999946852524,0.9961111242158546,0.8968750024214387,0.934400529231832,1.0,,
PPP1R3G,1.100000023841858,1.0,2.0,1.050000011920929,0.8688725512373324,0.9000000001655685,,
PPP1R42,,,,,0.5500000007450581,0.1000000014901161,,
PPP1R7,1.1046250019648247,1.2057898732995762,1.5844797182506252,1.0027881254353377,0.931388853023144,1.1556980062615752,1.2941176470588236,1.116899585921325
PPP1R8,1.03958194693104,1.4243849174622152,1.2905982875543782,0.9313186841331176,0.8998570048977284,1.0542857158751715,1.0,1.1833333333333331
PPP1R9A,1.0,2.650000095367432,1.0333333412806194,1.1750000001241765,0.8541528251783248,1.5,1.0,1.0
PPP1R9B,0.981991628623224,1.1885813834385397,1.2416049409605157,0.9157544320462488,0.7982222235924196,0.9766666676711152,1.5,1.1844729344729343
PPP2CA,0.8798611134059097,1.0614473788263767,1.021656294070546,0.895170458585004,0.8514742889473083,1.0778927738861512,1.588235294117647,1.1404597701149426
PPP2CB,1.0623650825969757,1.1717892116100035,1.1777777728728125,0.9042626782136846,0.9228292744395264,0.9969696977523844,1.2222222222222223,1.2323493499964089
PPP2R1A,0.8886299724349254,1.1788663440729743,1.2319020997894496,1.0603355704593405,0.9676873614585908,0.9792022802933328,1.8484848484848484,1.385
PPP2R1B,1.0681250023655593,1.09583334022512,1.0688492098143176,0.9891071493440604,0.8202996854593821,0.9597222240020832,1.0,1.0
PPP2R2A,1.0052825562135048,1.027335163848918,1.1711233946421788,0.9563659856843392,0.9156509551182012,1.0090277770327196,1.375,1.0638888888888889
PPP2R2B,1.0090296077480736,1.3236110992729664,1.467746297851656,1.007465279531769,0.8927272752153151,1.037037037037037,,
PPP2R2D,1.11745924130757,1.271190478093922,1.2040740722307453,0.9960606092841112,0.979428411823506,0.9898412699737246,1.0,1.0256410256410255
PPP2R3A,,,1.0,1.050000011920929,0.9095504789731425,1.274999976158142,,
PPP2R3C,0.8227564134608497,1.1731818172403357,1.1904761957093364,0.8078662994027739,0.855261087082877,1.243859650534496,1.0,1.0721247563352827
PPP2R4,0.9953308825429036,1.1718299665116592,1.2368164707609857,0.9835403727147704,0.9925129780775936,0.942187500729536,1.75,1.071969696969697
PPP2R5A,1.00601751492077,1.1045112770644805,1.3555907300569736,1.0841945659504406,0.946410879240304,1.209920635834218,1.5,1.0784313725490196
PPP2R5B,1.3166666589677334,2.0966666301091514,1.2722222261406757,0.8566666708638271,0.8618083696701788,1.8576923095836089,1.5,1.0666666666666669
PPP2R5C,1.0708456853039945,1.2869415729617617,1.412450537769666,1.04769692556379,0.9468376124286556,1.153578088467285,1.25,1.3855650522317189
PPP2R5D,1.045723683421353,1.6118750015739352,1.238534795895892,0.7968750047210891,0.8567070071196202,0.9357142858207226,1.0,1.0476190476190477
PPP2R5E,0.9126667510517747,1.0000157854960752,1.1967307723696443,0.9164047302732056,0.9052873592891938,1.0115942036544068,1.3333333333333333,1.0559440559440558
PPP3CA,0.9436558847027808,1.252529756566691,1.108352610173813,0.889906195260673,0.950308565804653,1.0118143453816824,1.0,1.2295238095238097
PPP3CB,0.9404566725462172,1.210848217746908,1.2393518533143733,0.8906188675398641,0.8738440177871731,1.0093333330750465,1.0,1.037037037037037
PPP3CB-AS1,0.9566725027651932,1.2032738058339982,0.9600000048677128,0.915624994241322,0.861111114008559,1.1375000001862643,,
PPP3CC,1.2104363173360602,1.5167559464484277,1.3126059020104304,1.150816355253129,0.9791594153845168,1.1698005692847604,1.0,1.177727501256913
PPP3R1,1.0017647054890837,1.06532467443625,1.0640542487424138,1.2890527520188877,0.8710850558113852,1.0014184408576776,1.2,1.0416666666666667
PPP4C,0.9866235500627308,1.1954629698953991,1.2113095296065317,0.8350073676124113,0.8453633002246167,1.037925926535218,1.5,1.1982806982806984
PPP4R1,0.9193181884686716,1.2438644581293556,1.0430555546104356,1.2097426499281188,0.9305581068882108,1.0133333353201548,1.0,1.0555555555555556
PPP4R1-AS1,,,1.5499999523162842,1.050000011920929,0.7333333417773247,1.0,,
PPP4R1L,0.8858333367233475,0.7875000033527613,1.100000023841858,1.0111111137602065,,,,
PPP4R2,1.0754208754178294,1.4476785751458792,1.2210000015236435,0.839924455290352,0.8862260011953479,0.9750000008692344,1.0,1.0666666666666669
PPP4R3A,0.9155692171025754,1.0816012706042355,1.2711236604106844,0.9860628474764512,0.8250684989801105,0.8808510641151286,,
PPP4R3B,0.9960031423216088,1.2100953014421147,1.1169056765295655,0.9570236666671692,0.92711668446108,0.9833333346815336,,
PPP4R4,,,,,0.9500000000827842,0.1000000014901161,,
PPP5C,0.9427257574801908,1.3911846341577427,1.2657563055795031,0.8409303191075123,0.9015559584268736,0.9716666667411724,1.0,1.111111111111111
PPP5D1,,,,,0.6666666712197994,0.5500000007450581,,
PPP6C,0.8673897392063142,1.1854514780942351,1.2259085270429908,0.9473954336591872,0.8538061443989625,1.1161375675724927,1.0,1.2550505050505052
PPP6R1,0.8490053253501588,1.1062500008847564,0.4733333295418156,0.6833333418601089,0.7255952395498753,0.9200000025331974,,
PPP6R2,0.9403153213653132,0.9362337702990094,1.1427777835360122,0.9278848796145028,0.790816031383359,0.9086956523250844,1.0,1.0303030303030305
PPP6R3,1.1459132242983996,1.1152644290147558,1.081777608811971,0.9613442953939516,0.9280163112677124,1.2019607848396487,1.0,1.0476190476190477
PPRC1,1.0197321579325944,1.247023780164974,0.9625000053395828,0.9454861170508796,0.795524476786385,0.9897435922653246,1.0,1.037037037037037
PPT1,1.1079684418318942,1.425595266613909,1.3553842607382145,1.2182894196138985,1.1405412655006373,1.3541121990917036,1.7058823529411764,1.831056863314928
PPT2,1.0416666702367363,1.5049999821931124,1.012500002876752,1.121111114198963,0.9537502205954204,1.0125000029802322,1.0,1.0
PPT2-EGFL8,,,,,0.2500000012417634,1.0333333338300388,,
PPTC7,1.0306377952601162,1.048839289947812,1.2873851348200165,0.8766544170485919,0.9129000590393296,1.0238095230999449,1.0,1.051282051282051
PPWD1,1.0975885058130594,1.3809090920695752,1.3552212874328389,1.1447964678569025,0.9720902879600234,0.988888889413189,1.0,1.0
PQBP1,1.0371458388570076,1.1736812493255384,1.2348611127999092,0.7452651534201296,0.8574139990119316,0.9630630637879845,1.3,1.1726190476190477
PQLC1,1.0066541379702776,1.2139501203392893,1.2168300738284257,1.0151159156015828,0.9275395203219784,0.9659863942030334,1.0,1.0413533834586466
PQLC2,0.5750000039115548,0.8500000074505806,1.233333345502615,1.1425000013783575,0.8381965824655997,1.0,1.5,1.0
PQLC3,1.030650599452527,1.089871799767527,1.3277777784485425,0.890467746204523,0.9387913808530528,1.0148936172432088,1.0909090909090908,1.2013468013468014
PRADC1,1.020941559303939,1.1583333412806194,1.4428571605729676,0.8480555631427301,0.8510981176999809,1.0055555568801031,1.0,1.138888888888889
PRAF2,0.9732560091038778,1.260654769270193,1.2398765494150144,0.9614372524067096,0.9613218652202798,0.9688888892531394,1.5,1.0944444444444443
PRAM1,1.5009259175923138,1.194047625531398,1.775000015480651,0.7824999999254942,0.7900452512494803,1.0074074083456288,,
PRAP1,,,0.1000000014901161,1.0,,,,
PRC1,1.170833316165954,1.300000011920929,1.246666685740153,1.0238095355767107,0.9531746140902952,1.0380952383081117,,
PRCC,0.8113320771885427,1.143749991649141,1.1751949296679645,0.8658585881212294,0.6757214699001972,0.8527777786884043,1.1428571428571428,1.0416666666666667
PRCD,1.0666666788359482,1.0250000059604645,1.0,1.100000023841858,,,,
PRCP,1.0912573593288095,1.2042057932232628,1.7095839234553691,1.0591734994086437,1.0719429938257885,1.3551679571719903,2.736842105263158,1.1669807511105128
PRDM1,1.1004191370878504,1.3467677561259568,1.4989174769587117,1.2687076663394057,1.1157951728594022,1.2752873549287804,1.0,1.4166666666666667
PRDM10,0.9500000015832484,1.0,1.7849999956786633,0.8600000098347663,0.9121212157223262,1.0,1.0,1.0
PRDM11,1.0837499977089464,1.4010416412105164,1.5583333525185783,0.9547619099812532,0.8974478695820274,1.2733333334326744,1.0,1.0833333333333333
PRDM15,0.6499999990420683,0.7875000033527613,1.3452380649035884,0.6975000035017729,0.8720370385657858,1.0,1.0,1.0
PRDM16,,,,,1.0,1.5499999523162842,,
PRDM2,1.0107084502706027,1.4305525238529158,1.2591582959803107,1.0010097255809427,0.9070887671082972,1.1924242432483216,1.0,1.1623931623931625
PRDM4,0.9588541716414816,1.3458333366860946,1.123333331859774,0.9722864114299322,0.7705935337626318,0.996000001579523,1.0,1.0
PRDM5,,,,,0.9765698189187833,1.0,,
PRDM8,1.0083333329918482,1.120833322716256,1.090476199629761,0.9305555584530036,0.9353393301431372,0.760000005364418,,
PRDX1,1.006728867824948,1.3939452480186536,1.409090690501287,1.165166570094181,1.09415875029536,1.1133468011613648,2.952380952380953,1.908569500674764
PRDX1P1,,,,,0.2666666718820731,0.4375000009313226,,
PRDX2,1.0315124491388905,1.235690551253492,1.4484457962952295,0.9711287327363678,1.0938781259984514,1.0182870371198212,2.0,1.1126436781609197
PRDX2P2,,,,,0.1000000014901161,0.5500000007450581,,
PRDX3,1.079166667815298,1.070871697351787,1.076003697574772,0.9764849693404702,0.9362151547190094,1.099921937534625,1.7878787878787878,1.2216063069721603
PRDX4,0.9112500039860606,1.6062499792315066,0.9664285828048984,1.0007142912862557,0.884746902268179,0.9523809536818474,1.5,1.111111111111111
PRDX5,0.8570394689126091,1.13980655594995,1.313194451284491,0.9867074317055876,0.8123370912768673,1.0424603180708512,1.3333333333333333,1.085858585858586
PRDX6,1.0243338407472282,1.3423509399682505,1.2102733756509172,1.0378802062406447,1.0836829723819803,1.1206510251352917,1.9444444444444444,1.2733389402859543
PREB,1.0635332816805194,0.9926414154429932,1.202222222586473,1.0729910751206002,0.8741099183576889,0.90800000111262,1.1,1.129204129204129
PRELID1,1.0000961559633603,1.183566953972517,1.157822648860902,0.9442577062672948,0.7836406510962717,1.0526803119169803,1.5,1.3399195575666163
